TSIC,commodity code,product,unit,year,month,inventory,production,dom sale,export,total,thousand baht,month-end inv,capacity
10139,010,เนื้อไก่สุกปรุงรส,ตัน,2017,10,"8,220","16,326","2,937","13,322","16,259","2,293,583","8,520","23,150"
10139,010,เนื้อไก่สุกปรุงรส,ตัน,2017,11,"8,520","17,409","3,075","13,774","16,849","2,380,200","8,916","23,150"
10139,010,เนื้อไก่สุกปรุงรส,ตัน,2017,12,"8,916","17,139","3,426","13,902","17,328","2,391,535","8,705","23,150"
10139,010,เนื้อไก่สุกปรุงรส,ตัน,2018,1,"8,705","15,628","3,230","11,853","15,083","2,147,429","9,064","23,150"
10139,010,เนื้อไก่สุกปรุงรส,ตัน,2018,2,"9,064","16,052","3,140","12,293","15,433","2,198,145","9,063","23,150"
10139,010,เนื้อไก่สุกปรุงรส,ตัน,2018,3,"9,063","17,219","3,606","13,197","16,802","2,371,373","9,509","23,150"
10139,010,เนื้อไก่สุกปรุงรส,ตัน,2018,4,"9,509","14,330","2,307","12,692","14,999","2,082,264","8,690","23,150"
10139,010,เนื้อไก่สุกปรุงรส,ตัน,2018,5,"8,690","17,204","3,103","14,050","17,153","2,301,623","8,417","25,150"
10139,010,เนื้อไก่สุกปรุงรส,ตัน,2018,6,"8,417","16,952","3,225","13,231","16,457","2,254,063","8,742","25,150"
10139,010,เนื้อไก่สุกปรุงรส,ตัน,2018,7,"8,742","16,255","3,445","13,429","16,874","2,380,007","8,191","24,150"
10139,010,เนื้อไก่สุกปรุงรส,ตัน,2018,8,"8,191","16,757","3,436","12,288","15,724","2,222,239","8,923","24,150"
10139,010,เนื้อไก่สุกปรุงรส,ตัน,2018,9,"8,923","17,950","3,528","13,612","17,140","2,448,232","10,289","24,150"
10139,010,เนื้อไก่สุกปรุงรส,ตัน,2018,10,"10,289","18,398","3,554","14,715","18,269","2,607,640","10,789","24,150"
10139,010,เนื้อไก่สุกปรุงรส,ตัน,2018,11,"10,789","18,533","3,335","14,878","18,212","2,633,574","11,206","24,500"
10139,010,เนื้อไก่สุกปรุงรส,ตัน,2018,12,"11,206","17,792","3,680","14,176","17,855","2,563,164","11,250","24,500"
10139,010,เนื้อไก่สุกปรุงรส,ตัน,2019,1,"11,250","15,844","3,634","13,813","17,447","2,416,054","9,862","24,650"
10139,010,เนื้อไก่สุกปรุงรส,ตัน,2019,2,"9,862","15,936","3,073","12,964","16,037","2,265,405","9,762","24,650"
10139,010,เนื้อไก่สุกปรุงรส,ตัน,2019,3,"9,762","18,377","3,898","15,083","18,981","2,634,989","9,214","24,650"
10139,010,เนื้อไก่สุกปรุงรส,ตัน,2019,4,"9,214","15,249","3,241","11,282","14,523","2,010,963","9,832","24,650"
10139,010,เนื้อไก่สุกปรุงรส,ตัน,2019,5,"9,832","14,810","2,145","14,748","16,893","2,474,192","7,844","25,150"
10139,010,เนื้อไก่สุกปรุงรส,ตัน,2019,6,"7,844","15,596","3,237","12,344","15,581","2,150,108","6,991","25,150"
10139,010,เนื้อไก่สุกปรุงรส,ตัน,2019,7,"6,991","15,325","2,832","13,035","15,867","2,193,216","6,116","25,150"
10139,010,เนื้อไก่สุกปรุงรส,ตัน,2019,8,"6,116","17,568","2,918","13,278","16,196","2,255,145","6,643","25,150"
10139,010,เนื้อไก่สุกปรุงรส,ตัน,2019,9,"7,132","17,048","2,377","14,935","17,313","2,410,037","7,057","25,902"
10139,010,เนื้อไก่สุกปรุงรส,ตัน,2019,10,"7,057","18,844","3,039","13,956","16,996","2,341,356","8,681","25,806"
10139,010,เนื้อไก่สุกปรุงรส,ตัน,2019,11,"8,681","18,052","3,073","14,448","17,521","2,375,122","9,146","26,024"
10139,010,เนื้อไก่สุกปรุงรส,ตัน,2019,12,"9,146","15,954","3,531","13,097","16,628","2,156,694","8,686","26,285"
10139,010,เนื้อไก่สุกปรุงรส,ตัน,2020,1,"8,686","16,203","3,197","13,087","16,284","2,274,291","8,256","26,474"
10139,010,เนื้อไก่สุกปรุงรส,ตัน,2020,2,"8,256","17,420","3,173","13,715","16,887","2,407,623","8,485","26,525"
10139,010,เนื้อไก่สุกปรุงรส,ตัน,2020,3,"8,485","19,625","3,812","15,102","18,914","2,598,806","9,102","26,603"
10139,010,เนื้อไก่สุกปรุงรส,ตัน,2020,4,"9,102","17,316","3,603","12,565","16,168","2,208,538","10,107","26,949"
10139,010,เนื้อไก่สุกปรุงรส,ตัน,2020,5,"10,107","15,847","3,474","14,721","18,194","2,509,599","8,014","26,457"
10139,010,เนื้อไก่สุกปรุงรส,ตัน,2020,6,"8,014","16,508","3,671","12,636","16,306","2,281,425","8,143","26,459"
10139,010,เนื้อไก่สุกปรุงรส,ตัน,2020,7,"8,143","16,927","4,311","12,450","16,761","2,185,944","8,299","26,987"
10139,010,เนื้อไก่สุกปรุงรส,ตัน,2020,8,"8,299","16,714","3,788","12,969","16,757","2,220,936","7,736","26,215"
10139,010,เนื้อไก่สุกปรุงรส,ตัน,2020,9,"7,736","18,214","3,750","12,909","16,658","2,192,689","8,402","26,629"
10139,010,เนื้อไก่สุกปรุงรส,ตัน,2020,10,"8,402","17,458","3,249","13,893","17,142","2,368,472","8,673","26,185"
10139,010,เนื้อไก่สุกปรุงรส,ตัน,2020,11,"8,673","16,981","3,346","13,857","17,203","2,314,280","8,258","25,919"
10139,010,เนื้อไก่สุกปรุงรส,ตัน,2020,12,"8,258","17,003","3,600","11,963","15,563","2,064,170","9,927","25,957"
10211,010,ปลาแช่แข็ง,ตัน,2016,1,"13,740","8,321","1,652","5,080","6,732","966,067","15,330","23,798"
10211,010,ปลาแช่แข็ง,ตัน,2016,2,"15,330","6,758","1,617","6,393","8,010","1,086,873","13,982","23,934"
10211,010,ปลาแช่แข็ง,ตัน,2016,3,"13,982","7,973","2,110","6,212","8,322","1,225,325","13,648","24,007"
10211,010,ปลาแช่แข็ง,ตัน,2016,4,"13,648","7,086","2,046","4,654","6,700","975,996","14,034","23,938"
10211,010,ปลาแช่แข็ง,ตัน,2016,5,"14,034","7,428","2,346","5,258","7,604","1,119,454","13,874","23,728"
10211,010,ปลาแช่แข็ง,ตัน,2016,6,"13,874","7,773","1,520","5,584","7,104","1,080,468","14,547","23,726"
10211,010,ปลาแช่แข็ง,ตัน,2016,7,"14,547","7,639","1,569","4,864","6,433","1,073,220","15,763","23,796"
10211,010,ปลาแช่แข็ง,ตัน,2016,8,"15,763","8,513","1,680","5,774","7,454","1,173,181","16,848","23,691"
10211,010,ปลาแช่แข็ง,ตัน,2016,9,"16,848","8,159","1,771","6,183","7,954","1,279,096","17,095","23,699"
10211,010,ปลาแช่แข็ง,ตัน,2016,10,"17,095","9,094","1,897","7,240","9,136","1,373,100","17,091","23,660"
10211,010,ปลาแช่แข็ง,ตัน,2016,11,"17,091","8,618","1,942","8,169","10,112","1,591,976","15,638","23,655"
10211,010,ปลาแช่แข็ง,ตัน,2016,12,"15,638","9,125","2,764","6,933","9,697","1,470,980","15,117","23,590"
10211,010,ปลาแช่แข็ง,ตัน,2017,1,"15,117","8,198","2,759","5,166","7,925","1,211,611","15,408","23,832"
10211,010,ปลาแช่แข็ง,ตัน,2017,2,"15,408","8,840","3,072","5,668","8,740","1,326,685","15,553","23,836"
10211,010,ปลาแช่แข็ง,ตัน,2017,3,"15,553","8,717","3,514","5,106","8,620","1,292,347","15,699","23,752"
10211,010,ปลาแช่แข็ง,ตัน,2017,4,"15,699","7,527","3,700","4,046","7,746","1,183,371","15,527","23,766"
10211,010,ปลาแช่แข็ง,ตัน,2017,5,"15,527","9,055","3,522","5,229","8,752","1,335,980","15,867","23,631"
10211,010,ปลาแช่แข็ง,ตัน,2017,6,"15,867","9,377","3,475","4,810","8,284","1,236,142","16,958","23,527"
10211,010,ปลาแช่แข็ง,ตัน,2017,7,"16,958","9,938","4,122","5,065","9,187","1,342,279","17,767","23,489"
10211,010,ปลาแช่แข็ง,ตัน,2017,8,"17,767","8,481","3,236","4,961","8,197","1,303,487","18,099","23,607"
10211,010,ปลาแช่แข็ง,ตัน,2017,9,"18,099","9,814","2,848","5,626","8,474","1,331,970","19,520","23,588"
10211,010,ปลาแช่แข็ง,ตัน,2017,10,"19,520","8,018","2,644","6,926","9,570","1,599,860","18,010","23,499"
10211,010,ปลาแช่แข็ง,ตัน,2017,11,"18,010","9,338","2,620","7,176","9,796","1,569,024","17,628","23,673"
10211,010,ปลาแช่แข็ง,ตัน,2017,12,"17,628","8,001","3,070","6,268","9,339","1,451,149","16,334","23,550"
10211,010,ปลาแช่แข็ง,ตัน,2018,1,"16,334","7,435","2,927","4,600","7,527","1,140,915","16,288","23,669"
10211,010,ปลาแช่แข็ง,ตัน,2018,2,"16,288","6,826","3,199","3,686","6,885","979,863","16,276","23,786"
10211,010,ปลาแช่แข็ง,ตัน,2018,3,"16,276","9,997","3,442","5,944","9,386","1,236,452","16,944","23,661"
10211,010,ปลาแช่แข็ง,ตัน,2018,4,"16,944","6,373","2,902","4,569","7,471","1,102,422","15,919","23,724"
10211,010,ปลาแช่แข็ง,ตัน,2018,5,"15,919","7,879","2,583","4,687","7,269","1,151,765","16,666","23,699"
10211,010,ปลาแช่แข็ง,ตัน,2018,6,"16,666","7,515","3,002","4,325","7,327","1,134,932","16,918","23,461"
10211,010,ปลาแช่แข็ง,ตัน,2018,7,"16,918","7,502","3,370","4,951","8,321","1,308,372","16,150","23,477"
10211,010,ปลาแช่แข็ง,ตัน,2018,8,"16,150","7,257","2,589","3,852","6,441","1,064,669","17,008","23,543"
10211,010,ปลาแช่แข็ง,ตัน,2018,9,"17,008","7,659","2,850","5,165","8,015","1,261,929","16,689","23,609"
10211,010,ปลาแช่แข็ง,ตัน,2018,10,"16,689","6,991","2,482","4,627","7,109","1,183,807","16,602","23,516"
10211,010,ปลาแช่แข็ง,ตัน,2018,11,"16,602","8,632","2,672","5,748","8,420","1,371,596","16,862","24,566"
10211,010,ปลาแช่แข็ง,ตัน,2018,12,"16,862","8,553","3,352","4,857","8,210","1,271,508","17,133","24,816"
10211,010,ปลาแช่แข็ง,ตัน,2019,1,"17,133","8,210","3,615","3,659","7,275","1,133,508","18,110","24,881"
10211,010,ปลาแช่แข็ง,ตัน,2019,2,"18,110","6,595","3,268","3,718","6,986","1,028,360","17,783","24,931"
10211,010,ปลาแช่แข็ง,ตัน,2019,3,"17,783","8,322","3,685","4,617","8,301","1,249,613","17,660","24,851"
10211,010,ปลาแช่แข็ง,ตัน,2019,4,"17,660","6,955","3,540","4,137","7,677","1,162,218","16,875","24,893"
10211,010,ปลาแช่แข็ง,ตัน,2019,5,"16,875","8,196","3,942","4,153","8,095","1,203,218","16,953","24,725"
10211,010,ปลาแช่แข็ง,ตัน,2019,6,"16,953","8,544","3,915","4,223","8,138","1,276,860","17,213","24,633"
10211,010,ปลาแช่แข็ง,ตัน,2019,7,"17,213","8,771","3,911","4,421","8,332","1,263,350","17,532","24,650"
10211,010,ปลาแช่แข็ง,ตัน,2019,8,"17,532","9,329","3,628","4,373","8,001","1,238,599","18,758","24,575"
10211,010,ปลาแช่แข็ง,ตัน,2019,9,"18,758","9,053","3,307","5,165","8,472","1,306,949","19,158","24,610"
10211,010,ปลาแช่แข็ง,ตัน,2019,10,"19,158","10,519","3,409","6,258","9,667","1,440,331","19,868","24,635"
10211,010,ปลาแช่แข็ง,ตัน,2019,11,"19,868","8,614","3,549","5,221","8,770","1,401,076","19,811","24,815"
10211,010,ปลาแช่แข็ง,ตัน,2019,12,"19,811","9,424","3,537","5,261","8,797","1,373,198","20,477","24,832"
10211,010,ปลาแช่แข็ง,ตัน,2020,1,"20,477","9,054","4,144","4,314","8,458","1,182,686","20,971","24,954"
10211,010,ปลาแช่แข็ง,ตัน,2020,2,"20,971","9,706","4,499","4,927","9,426","1,309,727","21,122","24,974"
10211,010,ปลาแช่แข็ง,ตัน,2020,3,"21,122","10,261","4,252","6,159","10,412","1,477,703","20,905","24,996"
10211,010,ปลาแช่แข็ง,ตัน,2020,4,"20,905","8,579","3,680","5,582","9,262","1,376,986","19,977","24,951"
10211,010,ปลาแช่แข็ง,ตัน,2020,5,"19,977","10,791","5,301","5,438","10,738","1,402,887","19,601","24,801"
10211,010,ปลาแช่แข็ง,ตัน,2020,6,"19,601","9,694","3,864","6,320","10,184","1,500,272","19,219","24,725"
10211,010,ปลาแช่แข็ง,ตัน,2020,7,"19,219","9,222","4,038","4,751","8,789","1,231,691","19,418","24,735"
10211,010,ปลาแช่แข็ง,ตัน,2020,8,"19,418","10,141","3,974","5,845","9,819","1,377,105","19,626","24,865"
10211,010,ปลาแช่แข็ง,ตัน,2020,9,"19,626","9,523","3,721","4,726","8,448","1,224,037","20,364","24,805"
10211,010,ปลาแช่แข็ง,ตัน,2020,10,"20,364","9,436","3,795","6,674","10,469","1,417,906","19,626","24,815"
10211,010,ปลาแช่แข็ง,ตัน,2020,11,"19,626","10,733","4,260","5,344","9,605","1,258,700","20,431","24,700"
10211,010,ปลาแช่แข็ง,ตัน,2020,12,"20,431","7,892","4,712","4,542","9,254","1,180,487","18,622","24,630"
10212,010,กุ้งแช่แข็ง,ตัน,2016,1,"21,218","5,293","1,018","5,799","6,817","2,214,788","19,650","24,181"
10212,010,กุ้งแช่แข็ง,ตัน,2016,2,"19,650","5,255","1,024","5,124","6,148","2,048,764","18,742","24,099"
10212,010,กุ้งแช่แข็ง,ตัน,2016,3,"18,742","6,872","1,376","5,346","6,722","2,276,405","18,578","24,118"
10212,010,กุ้งแช่แข็ง,ตัน,2016,4,"18,578","6,056","1,600","5,372","6,972","2,299,842","17,654","24,098"
10212,010,กุ้งแช่แข็ง,ตัน,2016,5,"17,654","8,253","2,234","5,961","8,194","2,676,745","17,747","24,328"
10212,010,กุ้งแช่แข็ง,ตัน,2016,6,"17,747","8,818","1,211","6,970","8,180","2,759,481","18,467","24,218"
10212,010,กุ้งแช่แข็ง,ตัน,2016,7,"18,467","9,142","1,287","8,317","9,604","3,182,461","18,336","24,158"
10212,010,กุ้งแช่แข็ง,ตัน,2016,8,"18,336","9,687","1,326","7,585","8,911","3,087,826","19,314","24,268"
10212,010,กุ้งแช่แข็ง,ตัน,2016,9,"19,314","10,308","1,246","8,547","9,793","3,469,072","20,265","24,188"
10212,010,กุ้งแช่แข็ง,ตัน,2016,10,"20,265","12,349","1,637","10,031","11,668","4,001,586","21,103","25,849"
10212,010,กุ้งแช่แข็ง,ตัน,2016,11,"21,103","10,522","1,819","9,434","11,254","3,901,375","20,537","25,869"
10212,010,กุ้งแช่แข็ง,ตัน,2016,12,"20,537","7,470","1,625","7,430","9,055","3,050,865","19,101","25,889"
10212,010,กุ้งแช่แข็ง,ตัน,2017,1,"19,101","5,488","1,446","6,007","7,452","2,537,966","17,331","24,799"
10212,010,กุ้งแช่แข็ง,ตัน,2017,2,"17,331","6,345","1,555","5,293","6,847","2,335,665","16,953","24,799"
10212,010,กุ้งแช่แข็ง,ตัน,2017,3,"16,953","7,244","2,020","6,278","8,298","2,880,142","15,985","24,819"
10212,010,กุ้งแช่แข็ง,ตัน,2017,4,"15,985","7,541","1,616","5,789","7,405","2,588,614","16,372","24,859"
